condition_id,run_id,attempt,attempt_dir,dataset,tool,measurement_track,sequence_output_policy,execution_mode,threads,replicate,input_records,emitted_records,non_nominal_sequence_records,output_length_validity_json,wall_seconds,user_cpu_seconds,system_cpu_seconds,peak_rss_kib,input_records_per_second,output_bytes,normalized_output_sha256
tenx_v2-t32-r1-matchbox,d88ae7a4fa51c109a7b25499007cc6b13b1a424a7bf438b95fa6fde55b370f35,1,/scratch1/seqproc-ecosystem/publication-benchmark-2026-08-10-aligned-optimized/runs/d88ae7a4fa51c109a7b25499007cc6b13b1a424a7bf438b95fa6fde55b370f35/attempt-0001,tenx_v2,matchbox,timing,dev-null,best-practical-uncompressed,32,1,234382218,,0,[],565.856831915,2397.36,20.44,42660,414207.6312956978,0,
tenx_v2-t4-r3-matchbox,577ee9633b016ee7831596293ad5c738282908b37fe60c27dd4b24197ebb4584,1,/scratch1/seqproc-ecosystem/publication-benchmark-2026-08-10-aligned-optimized/runs/577ee9633b016ee7831596293ad5c738282908b37fe60c27dd4b24197ebb4584/attempt-0001,tenx_v2,matchbox,timing,dev-null,best-practical-uncompressed,4,3,234382218,,0,[],578.148779266,1470.72,6.62,39340,405401.21575205,0,
tenx_v2-t4-r3-splitcode,b80066d101327547084bd9753d46cf202687d2ec5a50fc95c6ea114f8f3f87cb,1,/scratch1/seqproc-ecosystem/publication-benchmark-2026-08-10-aligned-optimized/runs/b80066d101327547084bd9753d46cf202687d2ec5a50fc95c6ea114f8f3f87cb/attempt-0001,tenx_v2,splitcode,timing,dev-null,best-practical-uncompressed,4,3,234382218,,0,[],69.601379971,145.1,4.7,153072,3367493.835577072,0,
tenx_v2-t4-r3-seqproc,041e62027c6ac9f4e727249056a3ebf793f80dcea4fc8f6f24a907e791d6fe5e,1,/scratch1/seqproc-ecosystem/publication-benchmark-2026-08-10-aligned-optimized/runs/041e62027c6ac9f4e727249056a3ebf793f80dcea4fc8f6f24a907e791d6fe5e/attempt-0001,tenx_v2,seqproc,timing,dev-null,best-practical-uncompressed,4,3,234382218,,0,[],36.060538014,98.43,5.43,14336,6499687.217894652,0,
tenx_v2-t1-r2-seqproc,0a1adf84f67f3227d3ddc44bba266925a08dddd819e02ab58c4ce3389f6d704b,1,/scratch1/seqproc-ecosystem/publication-benchmark-2026-08-10-aligned-optimized/runs/0a1adf84f67f3227d3ddc44bba266925a08dddd819e02ab58c4ce3389f6d704b/attempt-0001,tenx_v2,seqproc,timing,dev-null,best-practical-uncompressed,1,2,234382218,,0,[],101.392309392,96.19,5.04,9216,2311637.040377868,0,
tenx_v2-t1-r2-matchbox,3db5a5bc20dc48620c8ae2b95680e91e189273ec1958bee86586536008aa3708,1,/scratch1/seqproc-ecosystem/publication-benchmark-2026-08-10-aligned-optimized/runs/3db5a5bc20dc48620c8ae2b95680e91e189273ec1958bee86586536008aa3708/attempt-0001,tenx_v2,matchbox,timing,dev-null,best-practical-uncompressed,1,2,234382218,,0,[],1481.401164363,1473.87,5.8,38008,158216.5747120794,0,
tenx_v2-t1-r2-splitcode,9086ca681c4770d3d793165e6dc4235101844611d0c53eeb391e6058719c44bc,1,/scratch1/seqproc-ecosystem/publication-benchmark-2026-08-10-aligned-optimized/runs/9086ca681c4770d3d793165e6dc4235101844611d0c53eeb391e6058719c44bc/attempt-0001,tenx_v2,splitcode,timing,dev-null,best-practical-uncompressed,1,2,234382218,,0,[],142.345646965,137.71,4.44,31332,1646571.026212203,0,
tenx_v2-t32-r3-matchbox,96eb85d138b9e8bc7c05dd5791b258e149fba74fcd9e629f952e3709e1a439b2,1,/scratch1/seqproc-ecosystem/publication-benchmark-2026-08-10-aligned-optimized/runs/96eb85d138b9e8bc7c05dd5791b258e149fba74fcd9e629f952e3709e1a439b2/attempt-0001,tenx_v2,matchbox,timing,dev-null,best-practical-uncompressed,32,3,234382218,,0,[],575.877955327,2394.85,20.4,41924,406999.80930319004,0,
tenx_v2-t32-r3-splitcode,181050de9c7184851bc3765edb69e0c80aa2736025a27f4892510719fb37b386,1,/scratch1/seqproc-ecosystem/publication-benchmark-2026-08-10-aligned-optimized/runs/181050de9c7184851bc3765edb69e0c80aa2736025a27f4892510719fb37b386/attempt-0001,tenx_v2,splitcode,timing,dev-null,best-practical-uncompressed,32,3,234382218,,0,[],68.077915974,143.86,5.74,1277884,3442852.4235306224,0,
tenx_v2-t32-r3-seqproc,44a44b94493b942979f6be016955d24d27179eb9531f9016f1243b2d6da38575,1,/scratch1/seqproc-ecosystem/publication-benchmark-2026-08-10-aligned-optimized/runs/44a44b94493b942979f6be016955d24d27179eb9531f9016f1243b2d6da38575/attempt-0001,tenx_v2,seqproc,timing,dev-null,best-practical-uncompressed,32,3,234382218,,0,[],43.160268849,148.76,10.15,76800,5430508.75841406,0,
tenx_v2-t4-r1-splitcode,1633b050e168489bcb567b09097584487e43823322950555d114745b6e3b0139,1,/scratch1/seqproc-ecosystem/publication-benchmark-2026-08-10-aligned-optimized/runs/1633b050e168489bcb567b09097584487e43823322950555d114745b6e3b0139/attempt-0001,tenx_v2,splitcode,timing,dev-null,best-practical-uncompressed,4,1,234382218,,0,[],69.254151775,145.43,4.61,152412,3384377.8602831643,0,
tenx_v2-t4-r1-matchbox,cb7f9421970ee6b29ef0846a66450b1fdf6467a49a14f5d8d728c794ba198a14,1,/scratch1/seqproc-ecosystem/publication-benchmark-2026-08-10-aligned-optimized/runs/cb7f9421970ee6b29ef0846a66450b1fdf6467a49a14f5d8d728c794ba198a14/attempt-0001,tenx_v2,matchbox,timing,dev-null,best-practical-uncompressed,4,1,234382218,,0,[],579.869915589,1466.16,6.63,37940,404197.92732638563,0,
tenx_v2-t4-r1-seqproc,dd0df639de5fe0b08b2677083ec82289b9d536c22f33ab62afba5c93347d88f0,1,/scratch1/seqproc-ecosystem/publication-benchmark-2026-08-10-aligned-optimized/runs/dd0df639de5fe0b08b2677083ec82289b9d536c22f33ab62afba5c93347d88f0/attempt-0001,tenx_v2,seqproc,timing,dev-null,best-practical-uncompressed,4,1,234382218,,0,[],36.010389194,98.38,5.42,14336,6508738.818047889,0,
